StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,1_1,1_2,1_3,1_8,1_9,2_1,2_2,2_3,2_8,2_9,imid,Q_Language,group,SC1,SC2,SC3,controls
2021-10-24 07:32:12,2021-10-24 07:36:11,IP Address,100,239,True,2021-10-24 07:36:11,R_TqqAF2GHDTdoV4B,anonymous,NL,1,Corona,Vluchtelingenopvang,"Kabinetsformatie ","Toeslagen affaire ",Milieu,Vluchten vanuit Marokko,Steekpartij den Bosch,Overwinning Verhoeven,Marathon Rotterdam,Weer,2798633,NL,FB,0,5,3,yes
2021-10-24 07:35:44,2021-10-24 07:40:52,IP Address,100,308,True,2021-10-24 07:40:52,R_1H1tnZ0mHAcQbjt,anonymous,NL,1,Facinatie corona,Woning te kort,Gezondheidzorg,Deventie,Mileu,Reclame tv,Co2 uitstoot,Woningbouw,Onderwijs,"File,s te lang",2436678,NL,NOS,2,0,3,yes
2021-10-24 07:28:26,2021-10-24 07:45:51,IP Address,100,1045,True,2021-10-24 07:45:52,R_1esDpqPZVcBdNMi,anonymous,NL,0.89999997615814208984375,overheid,corona,werkdruk zorg,crisis,misdaad,overheid,crisis,corona,ark,geen,118275,NL,GA,3,4,4,no
2021-10-24 07:44:19,2021-10-24 07:50:18,IP Address,100,358,True,2021-10-24 07:50:18,R_sF2B29nRk21yOCR,anonymous,NL,1,Corona,Kabinetsformatie,toeslagenaffaire,stijging prijzen,?,steekpartij den bosch,rico verhoeven wereldkampioen,marathon rotterdam,stijging positieve coronagevallen,formule 1,3116121,NL,FB,0,5,3,yes
2021-10-24 07:53:13,2021-10-24 07:56:27,IP Address,100,193,True,2021-10-24 07:56:27,R_2e8NC93wpeAfO7m,anonymous,NL,1,extreme stijging covid patienten,woningtekort,zorgen verplegend personeel,bedden asielzoekers,milieu,toename covid,bedden azc,milieu problemen,personeelstekort,wat met niet gevaccineerden,4067149,NL,FB,2,5,3,yes
2021-10-24 07:55:25,2021-10-24 07:57:34,IP Address,100,128,True,2021-10-24 07:57:34,R_3eaF7aVIOpatNe3,anonymous,NL,1,Formatie,Corona,Zorg,Onderwijs,Misdaad,Politiek,Corona,Misdaad,Zorg,Onderwijs,1773810,NL,FB,0,4,3,yes
2021-10-24 08:12:20,2021-10-24 08:15:58,IP Address,100,217,True,2021-10-24 08:15:58,R_31GhLePoHQeQVBj,anonymous,NL,0.89999997615814208984375,woningmarkt,Huizenbouw,Natuurbehoud,stikstof probleem,Gas,Gas probleem,Criminaliteit,smokkel,geen idee,geen idee,167441,NL,FB,2,5,3,yes
2021-10-24 08:26:38,2021-10-24 08:27:18,IP Address,100,39,True,2021-10-24 08:27:18,R_2QhZAQ9RbLxJRHm,anonymous,NL,0.89999997615814208984375,Corona,Economie,Gezondheidszorg,Geen,Geen,Asielzoekers,Corona,Den bosch,Geen,Geen,893680,NL,FB,2,5,2,yes
2021-10-24 08:24:19,2021-10-24 08:32:00,IP Address,100,460,True,2021-10-24 08:32:01,R_1dzaLzRnxu7puI8,anonymous,NL,1,Coronapandemie,Stijgende energieprijzen,Toeslagenaffaire,Wongmarkt / woningbouw,Opvang asielzoekers,"Druk ziekenhuizen neemt toe, besmettingen lopen snel op",derde vlucht uit Marokko geland op Schiphol,"Dodelijke steekpartij in Den Bosch, mogelijk gefilmd","Rico Verhoeven wint duel Ben saddik, wel flink gehavend",Ambassadeurs rel met Turkije,2008454,NL,NOS,2,3,5,yes
2021-10-24 08:10:49,2021-10-24 08:33:43,IP Address,100,1374,True,2021-10-24 08:33:43,R_1IFQeQSCD6BVTPy,anonymous,NL,1,Woningnood,Vluchtelingenstroom,Energieprijzen,Coronacrisis,Toegenomen geweld (met messen),Fatale steekpartij in Den Bosch gelivestreamed,Aantal coronabesmettingen lopen weer op,Nieuwe krater zorgt voor extra lavastroom La Palma,Houtkachels populair,Derde vliegtuig met gestrande reizigers uit Marokko geland,4797228,NL,GA,3,2,0,no
2021-10-24 08:31:25,2021-10-24 08:39:30,IP Address,100,485,True,2021-10-24 08:39:31,R_dng77GK5OJ4UCkx,anonymous,NL,1,"Criminaliteit ","Woningtekort ","Corona ","Ouderenzorg ","Klimaatverandering ","Corona bezetting hoogste niveau ",Wie is osman kavala,Derde repatriëringsvlucht  geland,Hans mulder winnaar Jan wolkers prijs,"Casino verkoopt 11 werken Picasso ",4729468,NL,FB,0,5,5,yes
2021-10-24 08:40:32,2021-10-24 08:45:08,IP Address,100,275,True,2021-10-24 08:45:08,R_5AAYr0f9kaYHs9H,anonymous,EN,1,verhoeven gevecht,covid19,steekpartij den bosch,rotterdam marathon,te volle ic,erdogan,marrakesh vluchten,duitse extremisten,kavala,brand canada,3085737,EN,GA,5,4,5,no
2021-10-24 08:49:47,2021-10-24 08:52:41,IP Address,100,174,True,2021-10-24 08:52:42,R_3h0jjTBvuNAENuh,anonymous,NL,1,Asiel beleid,Woningnood,Pensioen,Energieprijs,Files,"Asiel beleid ","Woningnood ",Regering,Files,Pensioen,481820,NL,FB,2,4,3,yes
2021-10-24 09:05:24,2021-10-24 09:06:51,IP Address,100,87,True,2021-10-24 09:06:52,R_bBAU0E4M7obLeKt,anonymous,NL,1,immigratie,kinderen uit huis,woningbouw,toeslagen,kabinet,kinderen uit huis,immigratie,woningbouw,ouderen,toelsagen,3854463,NL,GA,5,5,0,yes
2021-10-24 09:15:06,2021-10-24 09:16:37,IP Address,100,91,True,2021-10-24 09:16:37,R_2Ui5FiSa7m8JIN0,anonymous,NL,1,"Corona ","Milieu ","Klimaat ","EU top ","Kabinet formatie ","EU top ","Asiel ","Toeslagen affaire ","Huizenmarkt ","Energie ",43734,NL,GA/FB,5,5,0,yes
2021-10-24 09:19:49,2021-10-24 09:22:18,IP Address,100,148,True,2021-10-24 09:22:18,R_21aNb9aCCDjl8as,anonymous,NL,1,klimaat,geweld,energie,voetbalgeweld,huizenbouw,corona,geweld,klimaat,voetbalterreur,de wolf,170872,NL,GA,3,4,5,yes
2021-10-24 05:38:32,2021-10-24 09:53:45,IP Address,100,15313,True,2021-10-24 09:53:45,R_3RpFyLGW4gFf70M,anonymous,NL,1,Corona,Milieu,Woningen,Zorg,Asielopvang,Ajax -PSV,Extra asielopvang,Steekpartij Den Bosch,Verhoeven,Marathon Rotterdam,48183,NL,NOS,2,3,5,yes
2021-10-24 05:38:37,2021-10-24 09:54:39,IP Address,100,15362,True,2021-10-24 09:54:39,R_29dkodKAp1oAj9V,anonymous,NL,1,Corona,IC's,Duurzaamheid,Woningmarkt,Assielopvang,Extra noodopvang,Verhoeven,Steekpartij Den Bosch,Ajax-PSV,La Palma,2466198,NL,GA,3,3,5,no
2021-10-24 10:02:14,2021-10-24 10:05:13,IP Address,100,179,True,2021-10-24 10:05:13,R_3Pc9jRWQWV3emXL,anonymous,NL,1,regering,milieu,corona,pensioenen,jeugd,regering,corona,milieu,rustdag,verkeer,969271,NL,NOS,2,2,3,yes
2021-10-24 10:04:51,2021-10-24 10:07:31,IP Address,100,159,True,2021-10-24 10:07:31,R_1JKNehPAUR6se5L,anonymous,NL,1,Belasting,Verkeer,Corona,Geweld,Criminaliteit,Criminaliteit,Geweld,Corona,Verkeer,Belasting,3982885,NL,FB,1,5,0,no
2021-10-24 10:23:14,2021-10-24 10:28:27,IP Address,100,312,True,2021-10-24 10:28:27,R_3gR9FvhsOKS1Fwy,anonymous,NL,0.89999997615814208984375,Coronabesmettingen,Woningmarkt,Energiekosten,Milieu,Economie,Asielzoekers,Coronebezetting ziekenhuizen,Diplomatieke rel Turkije,Sreekpartij Den Bosch,Derde vlucht uit Marokko geland  met gestrande reizigers.,170386,NL,GA,5,0,4,yes
2021-10-24 10:31:41,2021-10-24 10:32:54,IP Address,100,73,True,2021-10-24 10:32:54,R_DjHsSDMuv8dVdmx,anonymous,NL,0.89999997615814208984375,corona,migratie,werk,gezondheid,economie,klimaat,corona,gezondheid,werk,milieu,4674504,NL,GA,5,5,3,yes
2021-10-24 10:31:57,2021-10-24 10:38:57,IP Address,100,419,True,2021-10-24 10:38:57,R_0OJDwck7kxkJ00V,anonymous,NL,1,kabinets crisis,vluchtelingen beleid,corona,huizen tekort,toeslagen affaire,vluchtelingen,corona neemt toe,voetbal psv ajax,huizen tekort,kabinets crisis,5039490,NL,FB,0,5,0,yes
2021-10-24 10:50:49,2021-10-24 10:51:17,IP Address,100,28,True,2021-10-24 10:51:17,R_2bU8WYANypHbyAT,anonymous,NL,1,Jdjd,Kdjc,Kc,Kdk,K,Jd,Id,Jx,.,.,177034,NL,GA,5,5,3,yes
2021-10-24 10:50:01,2021-10-24 10:52:30,IP Address,100,149,True,2021-10-24 10:52:31,R_2aCC3uNhYXoI89W,anonymous,NL,1,Toeslagenaffaire,Formatie,Energiekosten,EU en Polen,Relatie met Turkije,Ambassadeurs uitgewezen,De desastreuse gevolgen van de Toeslagenaffaire,Formatiestilte,Kosten van energie,De snel toenemende coronabesmettingen,4078029,NL,NOS,0,1,3,yes
2021-10-24 10:54:32,2021-10-24 10:56:18,IP Address,100,105,True,2021-10-24 10:56:20,R_ABb0S2CNuGfMZlT,anonymous,NL,0.89999997615814208984375,Asielzoekers,Huisvesting,Corona,Klimaat,Agressie,Asielzoekers,Huisvesting,Corona,Klimaat,Agressie,3850394,NL,FB,0,5,0,yes
2021-10-24 11:01:50,2021-10-24 11:02:02,IP Address,100,11,True,2021-10-24 11:02:02,R_3JatfnA4hnnDZLj,anonymous,NL,0.699999988079071044921875,,,,,,,,,,,4498844,NL,,,,,
2021-10-24 11:04:24,2021-10-24 11:07:32,IP Address,100,188,True,2021-10-24 11:07:33,R_2vicFnc8EWgXMnP,anonymous,NL,1,Corona,Verkiezingen,Kinderen onder toezicht geplaatst door toedoen toeslagenaffaire,Grote stroom asielzoekers,Sport,Medailles op WK baanrennen,Corona in opvangcentrum Goes,Toename aantal besmettingen,Toename aantal opnames IC's,"Nog meer sport, iets met Ajax",2433880,NL,NOS,0,1,4,yes
2021-10-24 11:13:25,2021-10-24 11:17:11,IP Address,100,225,True,2021-10-24 11:17:12,R_2qkFEnlh7LJvhdd,anonymous,NL,1,Bevolking,Criminaliteit,Multiculturele samenleving,.,.,"Coron patiënten ","Steekpartij den Bosch ","Ongeval 5 autos ",Asielzoekerscentrum Goes,.,920458,NL,GA,4,0,3,no
2021-10-24 11:17:20,2021-10-24 11:18:14,IP Address,100,54,True,2021-10-24 11:18:14,R_2SAgbGbp1NDsh6y,anonymous,NL,1,corona,weer,ajax,az,feyenoord,coroana,az,ajax,feyenoord,psv,875901,NL,GA,4,4,4,yes
2021-10-24 11:16:47,2021-10-24 11:21:14,IP Address,100,266,True,2021-10-24 11:21:14,R_1KqXWpp5fO7fckP,anonymous,NL,1,Covid 19,"Vluchtelingen ","Criminaliteit ","Huisvesting jongeren ","Veiligheid ",Corona besmetting loopt op,"Huisvesting vluchtelingen ","Winst Rico Verhoeven ",Winsr Ajax op PSV,"Gezellig druk in natuurgebieden ",2697768,NL,NOS,0,0,4,no
2021-10-24 11:21:20,2021-10-24 11:23:39,IP Address,100,138,True,2021-10-24 11:23:39,R_1CkYukCs7g2uhbI,anonymous,NL,1,Corona crisis,Formatie,Huizencrisis,Zorg,Onderwijs,Noodopvang asiel zoekers,Corona besmettingen,Steekpartij den bosch,Turkije Diplomatiek,Kinderen toeslagen affaire,4035848,NL,NOS,1,0,5,yes
2021-10-24 11:28:33,2021-10-24 11:29:51,IP Address,100,77,True,2021-10-24 11:29:51,R_2OPaOfVRjTsWorP,anonymous,NL,1,corona,zorg,zomer/wintertijd,sport,geen idee,rico verhoeven,formule 1,corona,geen idee,geen idee,479853,NL,FB,2,5,3,yes
2021-10-24 12:16:35,2021-10-24 12:17:47,IP Address,100,71,True,2021-10-24 12:17:47,R_bdQ6qMVYMG1tNQJ,anonymous,NL,0.89999997615814208984375,corona,energie,asiel,economie,kabinet,corona,asiel,ter aepel,uitbraak,moord,4018201,NL,FB,0,5,5,yes
2021-10-24 12:11:46,2021-10-24 12:21:52,IP Address,100,606,True,2021-10-24 12:21:52,R_3hzNlYIXB8TvOvR,anonymous,NL,1,corona,"asielopvang ",zorg,"klimaat ","formatie ",corona,"asielopvang ","ajax wint van PSV ","rico Verhoeven ","koeman verliest ",4732950,NL,FB,2,5,3,yes
2021-10-24 12:22:04,2021-10-24 12:27:07,IP Address,100,303,True,2021-10-24 12:27:08,R_2BldBQhSCP9O6Uo,anonymous,NL,1,opvang asielzoekers,vollopende ziekenhuizen,woonruimte,oplopende coronacijfers,vertrouwen in overheid,steekpartij Den Bosch,gedoe met Polen,noodopvang in Zeeland,kickbokser Verhoeven,Ajax-PSV,49489,NL,NOS,0,3,5,yes
2021-10-24 12:12:21,2021-10-24 12:36:00,IP Address,100,1418,True,2021-10-24 12:36:01,R_3JznaBDfdy4JhZj,anonymous,NL,0.89999997615814208984375,"Persconferentie door informateurs; belangrijkste onderwerpen zijn doorgesproken met VVD, D66, CDA en CU en zullen worden uitgewerkt","Diverse gemeenten openen noodopvang na oproep kabinet, die in Goes gaat in quarantaine na Coronagevallen","Fatale steekpartij in den Bosch waarbij vrouw omkwam door halfzus, blijkt te zijn gefilmd en gepost op Instagram. De aanwezige hond lijkt de 8 messteken te overleven",Titelgevecht: toegetakelde Verhoeven verslaat toegetakelde Ben Saddik,Leiden: in de hortus staat de Penisplant in bloei,"Colombia :leger pakt drugsbaron op. ","La Palma: extra lavastroom uit nieuwe krater in vulkaan ","Saoedi Arabië ,olieproducent,wil in 2060 klimaat neutraal zijn",200 miljoen voor klokkenluider in Libor-affaire,EU /VK: nog geen oplossing voor Noord-Ierse kwestie tgv Brexit,5027394,NL,NOS,0,0,5,yes
2021-10-24 12:36:18,2021-10-24 12:37:01,IP Address,100,43,True,2021-10-24 12:37:02,R_XHx2guf1GQFBEkh,anonymous,NL,0.89999997615814208984375,"Klimaat ","Corona ",Gas,Benzine,Elektrisch,Corona,Ajax,Wielrennen,"Turnen ",Gas,4415570,NL,NOS/FB/GA,3,3,4,no
2021-10-24 05:30:52,2021-10-24 12:38:57,IP Address,100,25684,True,2021-10-24 12:38:57,R_2dFGPmsWWw88S3a,anonymous,NL,1,zorg,onderwijs,minima,milieu,belastingen,zorg,onderwijs,minima,milieu,belastingen,173335,NL,FB,2,5,3,no
2021-10-24 12:33:24,2021-10-24 12:39:24,IP Address,100,359,True,2021-10-24 12:39:24,R_ewIk7bMaJe9yl4B,anonymous,NL,1,Corona,Huizenmarkt,Klimaat,Vluchtelingen,Gezondheidszorg,Vulcaanuitbarsting La Palma,Winst Rico Verhoeve,"Tekort aan plek in azc ",Ic ziekenhuizen lopen weer vol,"Corona cijfers buitenland stijgen ",647407,NL,FB,0,5,2,no
2021-10-24 12:54:17,2021-10-24 12:57:45,IP Address,100,207,True,2021-10-24 12:57:45,R_2Se4lVugh4ramcl,anonymous,NL,0.89999997615814208984375,Duurzaamheid,Energietransitie,Covid,IC capaciteit,Woningbouw,Ajax-PSV,IC-capaciteit,Alec Baldwin,Noodopvang,Den Bosch,14252,NL,NOS,2,2,4,no
2021-10-24 12:57:54,2021-10-24 13:00:58,IP Address,100,183,True,2021-10-24 13:00:59,R_esouqhCHsJSwdJn,anonymous,NL,1,wonen,covid,criminaliteit,veiligheid,asiel,opvang asielzoekers,ziekenhuiszorg,opnieuw steekpartij,arrestatie crimineel colombia,covid,173412,NL,FB,0,5,0,yes
2021-10-24 13:09:19,2021-10-24 13:15:08,IP Address,100,348,True,2021-10-24 13:15:09,R_T6gFope2gcXEHZf,anonymous,NL,1,Corona,Klimaat/milieu,Veiligheid,Inflatie,Woningnood,Corona,Drugsbaron opgepakt,AJAX wint van PSV,Extra lavastroom op La Palma,Tekort aan verpleegkundigen in Groot Britainnie,34281,NL,NOS,1,1,3,yes
2021-10-24 13:31:42,2021-10-24 13:33:39,IP Address,100,116,True,2021-10-24 13:33:39,R_RI95iOP1v25t6ox,anonymous,NL,1,gasprijzen,zorgtekort,lerarentekort,corona,geen,corona,extra plekken asielzoekers,F1,maatregelen,-,4624107,NL,FB,1,5,2,no
2021-10-24 13:31:09,2021-10-24 13:34:47,IP Address,100,217,True,2021-10-24 13:34:47,R_2fKjoqYZZMl5AZC,anonymous,NL,0.89999997615814208984375,"terrorisme ","misdrijf ","Gezondheid ","functie ",opleiding,"migratie ","onwettig ","opleiding ","functie ",vrijwilligerswerk,3082302,NL,GA,5,5,5,yes
2021-10-24 13:45:57,2021-10-24 13:47:28,IP Address,100,90,True,2021-10-24 13:47:28,R_2wdmncBqPZRFT4u,anonymous,NL,1,milieu,defensie,corona,covid-19,zorg,zorg,belasting,defensie,milieu,energie,4731402,NL,GA,4,4,5,no
2021-10-24 13:48:59,2021-10-24 13:50:55,IP Address,100,116,True,2021-10-24 13:50:56,R_1Id5hYHd48059Va,anonymous,NL,0.89999997615814208984375,Gezondheidszorg,Indijking Corona,"Democratie bewaren ",Immigratie beperken,Recessie,"Tewerkstelling ","Innovatie ","Klimaatverandering ","Duurzaamheid ","Koopkracht ",5022410,NL,GA,5,5,4,yes
2021-10-24 13:54:05,2021-10-24 13:56:50,IP Address,100,164,True,2021-10-24 13:56:50,R_3CE2eLaMivfOtHQ,anonymous,NL,1,corona,kabinetsformatie,milieu,fiscus,verkeer (files),corona,asielzoekers,voetbal,formule 1,marathon Rotterdam,1522076,NL,NOS,0,1,4,yes
2021-10-24 14:01:25,2021-10-24 14:08:24,IP Address,100,418,True,2021-10-24 14:08:24,R_rjZdp8cVlmIwgil,anonymous,NL,1,toenemende corona besmettingen,formeren regering,klimaatbeleid,stijgende gasprijzen,woningen tekort,toenemende coronabesmettingen,opvang vluchtelingen,stijgende gasprijzen,klimaatbeleid,woningen tekort,4536811,NL,FB,0,5,4,yes
2021-10-24 14:23:07,2021-10-24 14:25:07,IP Address,100,119,True,2021-10-24 14:25:07,R_VXqhp7UycPvkskV,anonymous,NL,1,"Asielzoekers ","Verkeer ","Wonen ",Milieu,"Rechtsstaat ",Sport,Geen,Geen,"Geen ","Geen ",1515152,NL,NOS,0,2,5,yes
2021-10-24 14:35:19,2021-10-24 14:39:03,IP Address,100,224,True,2021-10-24 14:39:04,R_3MnEjG7Kd3Z0oHA,anonymous,NL,1,Woningnood,Immigratie,Energieprijzen,Corona,x,Corona,Immigratie,Lege supermarkten in Engeland,x,x,120042,NL,NOS,0,0,3,yes
2021-10-24 14:43:38,2021-10-24 14:44:15,IP Address,100,36,True,2021-10-24 14:44:16,R_3Ja2LtWt0wY4Ex1,anonymous,NL,1,?,?,?,?,?,?,?,?,?,?,2687318,NL,NOS,0,0,5,yes
2021-10-24 15:52:26,2021-10-24 15:54:38,IP Address,100,131,True,2021-10-24 15:54:38,R_3CElrO561h2coNS,anonymous,NL,1,corona,gezondheidszorg,vaccinatiegraad,migratie,huisvesting,Formule 1,voetbal,"corona ",migratie,gezondheidszorg,3932533,NL,FB,0,4,5,no
2021-10-24 15:48:25,2021-10-24 15:58:38,IP Address,100,613,True,2021-10-24 15:58:39,R_p9PYMIJrHaIu7XX,anonymous,NL,1,Corona,vorming nieuw kabinet,asielopvang,Zorgpersoneel overbelast,woningnood,Vrouw overleden na steekincident Den Bosch,Rotterdamse marathon,"Hans Mulder winnaar van de Jan Wolkers Prijs, voor beste natuurboek.",Derde repatriëringsvlucht uit Marrakesh geland op Schiphol,Politie onderschept 735 kilo illegaal vuurwerk in Overijssel,176938,NL,FB,1,5,0,no
2021-10-24 16:14:17,2021-10-24 16:16:43,IP Address,100,145,True,2021-10-24 16:16:43,R_3svtNnXe7zWTTm5,anonymous,NL,1,corona,taghi,kabinet,woningen tekort,zorg stakingen,coronacijfers,steekpartij den bosch,krater in la palma,lege supermarkten engeland,duurder speelgoed,5027759,NL,FB,0,3,2,no
2021-10-24 16:12:20,2021-10-24 16:17:59,IP Address,100,338,True,2021-10-24 16:17:59,R_3L0GcpJvtlST0Ae,anonymous,NL,1,Asiel opvang,Corona,Kabinet,Prijsstijgingen,Benzine prijs,Ziekenhuis bezetting,Drugsbaron opgepakt,Vuurwerk in beslag genomen,Ajax wint,Verstappen wint,44208,NL,GA,3,5,2,yes
2021-10-24 16:10:56,2021-10-24 16:20:33,IP Address,100,577,True,2021-10-24 16:20:34,R_WdqCIxsMrJCZryN,anonymous,NL,0.89999997615814208984375,Criminaliteit,Gezondheid,Milieu,Integratie,Geen,Huizencrisis,Schietpartijen,Covid,Regering formatie,Turkije beledigt,166735,NL,GA,3,5,2,no
2021-10-24 23:21:14,2021-10-24 23:22:14,IP Address,100,60,True,2021-10-24 23:22:15,R_DDkZynasuPbhMml,anonymous,NL,1,klimaat,onderwijs,criminaliteit,gezondheidszorg,imigratie,klimaat,onderwijs,criminaliteit,gezondheid,immigratie,3832179,NL,NOS,2,3,5,yes
2021-10-24 23:35:56,2021-10-24 23:40:49,IP Address,100,292,True,2021-10-24 23:40:49,R_2SH24GcEBz3ro2e,anonymous,NL,1,Jongeren huisvesting,Milieu,Veiligheid,Werk v herintreders,Politiek," Covid virus laait weer op",Betaalbaarheid woningen,Formatie politieke partijen,Dierenwelzijn verbeteren,Stijgende prijzen levensonderhoud,4007341,NL,NOS,0,0,5,no
2021-10-24 23:52:39,2021-10-24 23:53:14,IP Address,100,35,True,2021-10-24 23:53:14,R_39FZRPgHRVBHkLD,anonymous,NL,1,Corona,Gezondheidszorg,Milieu,?,?,Stijgende cijfers,Onderbezetting zorg,"Doodgestoken vrouw ",?,?,4548269,NL,FB,0,3,2,yes
2021-10-24 04:10:45,2021-10-25 04:16:46,IP Address,100,86761,True,2021-10-25 04:16:46,R_1PYHrGgXTY8GhXg,anonymous,NL,1,Abdi marathon,Turkse rel,Baldwin,Squid game,Duitse rechtsextremisten,Den bosch steekpartij," Osman kavala",Middelburg asielopvang,Meena in kabul,Brand containerschip canada,2619902,NL,GA,5,5,5,yes
2021-10-24 01:33:08,2021-10-24 01:33:18,IP Address,25,10,False,2021-10-26 09:08:50,R_3yHaMn4JuPGiF0t,anonymous,NL,1,,,,,,,,,,,4431201,NL,FB,3,4,3,no
2021-10-24 01:41:00,2021-10-24 01:41:59,IP Address,25,59,False,2021-10-26 09:08:50,R_3rM6v48GNuVhmu7,anonymous,NL,1,,,,,,,,,,,4887703,NL,FB,1,5,2,no
2021-10-24 01:48:44,2021-10-24 01:48:50,IP Address,25,6,False,2021-10-26 09:08:50,R_33ydUBkXzswRnyo,anonymous,NL,1,,,,,,,,,,,485438,NL,FB,0,5,1,no
2021-10-24 02:07:08,2021-10-24 02:12:22,IP Address,25,313,False,2021-10-26 09:08:50,R_2rknVqcqPcjQTYM,anonymous,NL,1,,,,,,,,,,,52937,NL,NOS,0,3,5,no
2021-10-24 02:13:59,2021-10-24 02:15:40,IP Address,75,101,False,2021-10-26 09:08:50,R_byDJnEKfG4vmohP,anonymous,NL,1,Gezondheid,Politiek,Veiligheid,Huisvesting,Economie,Economie,Gezondgeid,Politiek,Veilighdud,Huisvesting,3861380,NL,GA,5,2,3,yes
2021-10-24 03:54:59,2021-10-24 03:55:36,Spam,25,36,False,2021-10-26 09:08:50,R_2tEV2J5L9FohOgc,anonymous,NL,0.800000011920928955078125,,,,,,,,,,,486764,NL,FB,0,5,2,no
2021-10-24 02:03:45,2021-10-24 02:03:56,Spam,25,10,False,2021-10-26 09:08:51,R_eW1TO5hROQcyynD,anonymous,NL,0.89999997615814208984375,,,,,,,,,,,169614,NL,NOS,0,0,5,no
2021-10-24 06:24:36,2021-10-24 06:24:48,Spam,25,11,False,2021-10-26 09:08:51,R_1CBgTLA62jvaIjV,anonymous,NL,1,,,,,,,,,,,168722,NL,FB,0,5,2,no
2021-10-24 05:05:21,2021-10-24 05:05:26,Spam,25,4,False,2021-10-26 09:08:51,R_1dEK0FWZ26UbAPi,anonymous,NL,1,,,,,,,,,,,5057385,NL,GA,5,5,4,no
2021-10-24 07:31:26,2021-10-24 07:31:33,Spam,25,7,False,2021-10-26 09:08:51,R_1C2g4GyTbVjUfHC,anonymous,NL,1,,,,,,,,,,,2434670,NL,NOS,2,3,5,yes
2021-10-24 10:14:22,2021-10-24 10:19:49,Spam,25,326,False,2021-10-26 09:08:51,R_2D6nW5dI7x9e6tz,anonymous,NL,1,,,,,,,,,,,50925,NL,FB,1,5,1,no
2021-10-24 12:33:23,2021-10-24 12:33:50,Spam,25,27,False,2021-10-26 09:08:51,R_2S9rmIvX0AbUXxD,anonymous,NL,1,,,,,,,,,,,1578008,NL,FB,1,5,3,no
2021-10-24 04:57:51,2021-10-24 04:58:18,Spam,25,26,False,2021-10-26 09:08:51,R_1plh0ykguT7qPiK,anonymous,NL,1,,,,,,,,,,,4061,NL,GA,3,3,2,yes
2021-10-24 02:27:42,2021-10-24 02:28:19,IP Address,25,37,False,2021-10-26 09:08:51,R_1jMKiJ9vRjK2X9z,anonymous,NL,1,,,,,,,,,,,4720798,NL,GA,3,5,0,no
2021-10-24 02:54:12,2021-10-24 02:54:31,Spam,25,19,False,2021-10-26 09:08:51,R_1re5kZC2cSspaxv,anonymous,NL,1,,,,,,,,,,,173934,NL,FB,0,5,0,no
2021-10-24 03:00:06,2021-10-24 03:02:57,IP Address,75,170,False,2021-10-26 09:08:51,R_1dKpACT1wqw8UF2,anonymous,NL,1,Woningnood,Klimaat,Stikstof,Duurzaamheid,Gezondheidszorg,"Milieu,klimaat",Gezonheidszorg,Duurzaamheid,Woningnood,Stikstof,173129,NL,NOS,0,0,5,yes
2021-10-24 03:10:50,2021-10-24 03:12:26,IP Address,50,96,False,2021-10-26 09:08:51,R_27WH8lsXpo04FQl,anonymous,EN,0.89999997615814208984375,Klimaat,Engergie,Covid,5 in Engels,3 in Nederlands,,,,,,5028834,EN,FB,0,5,5,no
2021-10-24 04:14:27,2021-10-24 04:17:11,IP Address,50,163,False,2021-10-26 09:08:51,R_3prTT4vkx3YbwxX,anonymous,NL,1,Milieu,Bouw,Corona,"Landbouw ",Energie,,,,,,46107,NL,GA,5,5,0,no
2021-10-24 05:02:35,2021-10-24 05:02:45,IP Address,25,9,False,2021-10-26 09:08:51,R_1mzrooig4n3J0r3,anonymous,NL,1,,,,,,,,,,,43210,NL,FB,0,5,0,no
2021-10-24 05:51:54,2021-10-24 05:52:07,Spam,25,13,False,2021-10-26 09:08:51,R_3Ct8Q394MsLnOkp,anonymous,NL,1,,,,,,,,,,,3110175,NL,NOS,0,0,3,no
2021-10-24 07:53:00,2021-10-24 07:53:06,Spam,25,5,False,2021-10-26 09:08:51,R_pDAJ0Qv0wBhRBgR,anonymous,NL,0.89999997615814208984375,,,,,,,,,,,481260,NL,FB,0,5,5,no
2021-10-24 09:18:02,2021-10-24 09:18:34,Spam,25,32,False,2021-10-26 09:08:51,R_3KBzkP3lm4cgp07,anonymous,NL,1,,,,,,,,,,,3113025,NL,GA,4,5,1,no
2021-10-24 04:22:05,2021-10-24 04:22:14,Spam,25,9,False,2021-10-26 09:08:51,R_1g6CSWvutbqpTWv,anonymous,NL,1,,,,,,,,,,,38808,NL,GA,5,5,5,no
2021-10-24 05:59:11,2021-10-24 05:59:17,Spam,25,6,False,2021-10-26 09:08:51,R_SZecCspne70p0pb,anonymous,NL,1,,,,,,,,,,,3852333,NL,FB,2,5,3,no
2021-10-24 14:31:13,2021-10-24 14:31:27,Spam,25,13,False,2021-10-26 09:08:51,R_3Ryhx6N9TdRiA3u,anonymous,NL,1,,,,,,,,,,,878413,NL,GA,3,4,4,no
2021-10-24 12:52:14,2021-10-24 12:52:33,Spam,25,18,False,2021-10-26 09:08:51,R_1C2XZMZKiKcF8OX,anonymous,NL,1,,,,,,,,,,,5029396,NL,GA,5,5,0,no
